file,method,metric,margin_mean,gradient_mean,margin_points,gradient_points
gsAoNfN9Pvk_2_s2_f1_0265.npz,Euclidean,euclidean,0.586320698261261,1.9902117252349854,1,1
gsAoNfN9Pvk_2_s2_f2_0266.npz,Euclidean,euclidean,0.4257473610341549,0.2680209595710039,8,8
gsAoNfN9Pvk_2_s2_f3_0267.npz,Euclidean,euclidean,0.43520104698836803,0.2441185431347953,9,9
gsAoNfN9Pvk_2_s2_f4_0268.npz,Euclidean,euclidean,0.3804447893053293,0.15761136170476675,16,16
kgw1OadfJWA_s0_f2_0303.npz,Euclidean,euclidean,0.5694918036460876,0.8039100766181946,2,2
kgw1OadfJWA_s1_f0_0304.npz,Euclidean,euclidean,0.4783946990966797,0.3034711480140686,5,5
kgw1OadfJWA_s1_f2_0305.npz,Euclidean,euclidean,0.5266480073332787,0.46728088706731796,4,4
kgw1OadfJWA_s2_f0_0306.npz,Euclidean,euclidean,0.4082168686389923,0.06283458933234215,25,25
kgw1OadfJWA_s2_f2_0307.npz,Euclidean,euclidean,0.44515525391607574,0.050857603324182106,33,33
ljq0lCGKapY_0_s0_f0_0308.npz,Euclidean,euclidean,0.672416090965271,1.9470967054367065,1,1
ljq0lCGKapY_0_s1_f3_0309.npz,Euclidean,euclidean,0.6518467962741852,1.053175151348114,2,2
ljq0lCGKapY_0_s2_f0_0310.npz,Euclidean,euclidean,0.5245544910430908,2.106411933898926,1,1
ljq0lCGKapY_0_s2_f2_0311.npz,Euclidean,euclidean,0.5737720131874084,2.0992636680603027,1,1
ljq0lCGKapY_0_s2_f3_0312.npz,Euclidean,euclidean,0.6301493644714355,1.0549437403678894,2,2
ljq0lCGKapY_0_s2_f4_0313.npz,Euclidean,euclidean,0.5636978215641446,0.24727037217881945,9,9
nnuN-Zt60TM_0_s0_f1_0314.npz,Euclidean,euclidean,0.47029354572296145,0.5154602944850921,5,5
nnuN-Zt60TM_0_s0_f2_0315.npz,Euclidean,euclidean,0.36761653423309326,2.1272635459899902,1,1
nnuN-Zt60TM_0_s0_f4_0316.npz,Euclidean,euclidean,0.36148280650377274,0.585446834564209,4,4
nnuN-Zt60TM_0_s1_f0_0317.npz,Euclidean,euclidean,0.385640025138855,2.4757347106933594,1,1
nnuN-Zt60TM_0_s1_f1_0318.npz,Euclidean,euclidean,0.3631111830472946,1.3567715883255005,2,2
nnuN-Zt60TM_0_s1_f2_0319.npz,Euclidean,euclidean,0.5308513740698496,0.346678227186203,6,6
nnuN-Zt60TM_0_s1_f4_0320.npz,Euclidean,euclidean,0.4690610667069753,0.7630555629730225,3,3
nnuN-Zt60TM_0_s2_f0_0321.npz,Euclidean,euclidean,0.3260809853672981,0.20446921015779176,12,12
nnuN-Zt60TM_0_s2_f1_0322.npz,Euclidean,euclidean,0.2594786172634677,0.13940984873395218,19,19
nnuN-Zt60TM_0_s2_f2_0323.npz,Euclidean,euclidean,0.39227056006590527,0.1196879032585356,18,18
nnuN-Zt60TM_0_s2_f3_0324.npz,Euclidean,euclidean,0.2767702341079712,0.2968704683913125,9,9
nnuN-Zt60TM_0_s2_f4_0325.npz,Euclidean,euclidean,0.3716333309809367,0.2230992896689309,9,9
nnuN-Zt60TM_3_s0_f4_0326.npz,Euclidean,euclidean,0.8110498189926147,1.6497280597686768,1,1
nnuN-Zt60TM_3_s1_f2_0327.npz,Euclidean,euclidean,0.8304892182350159,1.6503326892852783,1,1
nnuN-Zt60TM_3_s1_f4_0328.npz,Euclidean,euclidean,0.8678784370422363,1.6275688409805298,1,1
nnuN-Zt60TM_3_s2_f0_0329.npz,Euclidean,euclidean,0.7531918883323669,0.9019474983215332,2,2
nnuN-Zt60TM_3_s2_f1_0330.npz,Euclidean,euclidean,0.6482009887695312,0.8980763852596283,2,2
nnuN-Zt60TM_3_s2_f2_0331.npz,Euclidean,euclidean,0.6967446804046631,0.8854716718196869,2,2
nnuN-Zt60TM_3_s2_f3_0332.npz,Euclidean,euclidean,0.728498250246048,0.8652296960353851,2,2
nnuN-Zt60TM_3_s2_f4_0333.npz,Euclidean,euclidean,0.7589431762695312,0.3460482835769653,5,5
o1bZB4fKv2U_1_s0_f0_0334.npz,Euclidean,euclidean,0.6802902817726135,0.4379008263349533,4,4
o1bZB4fKv2U_1_s0_f1_0335.npz,Euclidean,euclidean,0.74143385887146,1.6536035537719727,1,1
o1bZB4fKv2U_1_s0_f2_0336.npz,Euclidean,euclidean,0.6818987727165222,1.5207977294921875,1,1
o1bZB4fKv2U_1_s0_f3_0337.npz,Euclidean,euclidean,0.6461880207061768,1.6491926908493042,1,1
o1bZB4fKv2U_1_s0_f4_0338.npz,Euclidean,euclidean,0.4699242413043976,1.830352544784546,1,1
o1bZB4fKv2U_1_s1_f0_0339.npz,Euclidean,euclidean,0.717738538980484,0.84294393658638,2,2
o1bZB4fKv2U_1_s1_f1_0340.npz,Euclidean,euclidean,0.6349479556083679,1.6199910640716553,1,1
o1bZB4fKv2U_1_s1_f2_0341.npz,Euclidean,euclidean,0.472657710313797,0.8536318838596344,2,2
o1bZB4fKv2U_1_s1_f3_0342.npz,Euclidean,euclidean,0.7008698284626007,0.8293269276618958,2,2
o1bZB4fKv2U_1_s1_f4_0343.npz,Euclidean,euclidean,0.5730803663080389,0.1499615961855108,11,11
o1bZB4fKv2U_1_s2_f0_0344.npz,Euclidean,euclidean,0.6199923455715179,0.8760114908218384,2,2
o1bZB4fKv2U_1_s2_f1_0345.npz,Euclidean,euclidean,0.5778987278109011,0.07540593652621559,23,23
o1bZB4fKv2U_1_s2_f2_0346.npz,Euclidean,euclidean,0.5469699956868824,0.08976125364240847,19,19
o1bZB4fKv2U_1_s2_f3_0347.npz,Euclidean,euclidean,0.4895217211350151,0.0765172690153122,23,23
o1bZB4fKv2U_1_s2_f4_0348.npz,Euclidean,euclidean,0.5129000705022079,0.0658552348613739,26,26
pFLeIwERa8o_s0_f1_0412.npz,Euclidean,euclidean,0.28677432239055634,1.4749111533164978,2,2
pFLeIwERa8o_s1_f1_0413.npz,Euclidean,euclidean,0.4090025871992111,1.1956976652145386,2,2
pFLeIwERa8o_s1_f4_0414.npz,Euclidean,euclidean,0.5741701126098633,1.5494444370269775,1,1
pFLeIwERa8o_s2_f1_0415.npz,Euclidean,euclidean,0.4005365100585752,0.11449246522453096,18,18
pFLeIwERa8o_s2_f4_0416.npz,Euclidean,euclidean,0.4144408628344536,0.40144819021224976,6,6
pxa8kn8h5ew_0_s0_f3_0417.npz,Euclidean,euclidean,0.5338902473449707,1.8392517566680908,1,1
pxa8kn8h5ew_0_s1_f0_0418.npz,Euclidean,euclidean,0.5349057912826538,1.916990876197815,1,1
pxa8kn8h5ew_0_s1_f2_0419.npz,Euclidean,euclidean,0.5648705065250397,0.482284352183342,4,4
pxa8kn8h5ew_0_s1_f3_0420.npz,Euclidean,euclidean,0.5013131499290466,1.0454005002975464,2,2
pxa8kn8h5ew_0_s1_f4_0421.npz,Euclidean,euclidean,0.5595829586187998,0.2667666971683502,6,6
pxa8kn8h5ew_0_s2_f0_0422.npz,Euclidean,euclidean,0.45255614817142487,0.25439426861703396,8,8
pxa8kn8h5ew_0_s2_f1_0423.npz,Euclidean,euclidean,0.3799257017672062,0.2648996412754059,8,8
pxa8kn8h5ew_0_s2_f2_0424.npz,Euclidean,euclidean,0.37347147315740586,0.21157528907060624,10,10
pxa8kn8h5ew_0_s2_f3_0425.npz,Euclidean,euclidean,0.43099583437045413,0.17522812013824782,12,12
pxa8kn8h5ew_0_s2_f4_0426.npz,Euclidean,euclidean,0.5115131893578697,0.09592409168972689,17,17
q6Vwbg3SOSc_0_s0_f0_0427.npz,Euclidean,euclidean,0.762210488319397,1.773223638534546,1,1
q6Vwbg3SOSc_0_s0_f1_0428.npz,Euclidean,euclidean,0.688909113407135,1.543324589729309,1,1
q6Vwbg3SOSc_0_s0_f2_0429.npz,Euclidean,euclidean,0.607384204864502,1.9852579832077026,1,1
q6Vwbg3SOSc_0_s0_f4_0430.npz,Euclidean,euclidean,0.7736441493034363,1.7793593406677246,1,1
q6Vwbg3SOSc_0_s1_f0_0431.npz,Euclidean,euclidean,0.7970947027206421,1.8456979990005493,1,1
q6Vwbg3SOSc_0_s1_f1_0432.npz,Euclidean,euclidean,0.6763134201367696,0.5213537812232971,3,3
q6Vwbg3SOSc_0_s1_f3_0433.npz,Euclidean,euclidean,0.6972689628601074,0.6128336787223816,3,3
q6Vwbg3SOSc_0_s2_f0_0434.npz,Euclidean,euclidean,0.6271509130795797,0.6133065621058146,3,3
q6Vwbg3SOSc_0_s2_f1_0435.npz,Euclidean,euclidean,0.5569729880988598,0.0685117444396019,25,25
q6Vwbg3SOSc_0_s2_f2_0436.npz,Euclidean,euclidean,0.5724510475993156,0.5185296162962914,4,4
q6Vwbg3SOSc_0_s2_f3_0437.npz,Euclidean,euclidean,0.6016797423362732,0.9340420961380005,2,2
q6Vwbg3SOSc_0_s2_f4_0438.npz,Euclidean,euclidean,0.621915598710378,0.6244332591692606,3,3
qD-UEwVEDP0_0_s0_f1_0439.npz,Euclidean,euclidean,0.3568701595067978,1.2885844707489014,2,2
qD-UEwVEDP0_0_s1_f1_0440.npz,Euclidean,euclidean,0.4947260320186615,1.5293877124786377,1,1
qD-UEwVEDP0_0_s1_f2_0441.npz,Euclidean,euclidean,0.25557491974905133,0.6637178361415863,4,4
qD-UEwVEDP0_0_s2_f1_0442.npz,Euclidean,euclidean,0.3302578280369441,0.1235047792394956,15,15
qD-UEwVEDP0_0_s2_f2_0443.npz,Euclidean,euclidean,0.39322037317536096,0.16850927743044766,11,11
qD-UEwVEDP0_0_s2_f3_0444.npz,Euclidean,euclidean,0.452543668448925,0.6766793131828308,4,4
rq5RDUm2Hnk_1_s0_f0_0457.npz,Euclidean,euclidean,0.38092521329720813,0.7694387634595236,3,3
rq5RDUm2Hnk_1_s0_f2_0458.npz,Euclidean,euclidean,0.5847793966531754,0.4270535260438919,4,4
rq5RDUm2Hnk_1_s0_f3_0459.npz,Euclidean,euclidean,0.5920760035514832,1.8464069366455078,1,1
rq5RDUm2Hnk_1_s0_f4_0460.npz,Euclidean,euclidean,0.5651187300682068,1.4734454154968262,1,1
rq5RDUm2Hnk_1_s1_f0_0461.npz,Euclidean,euclidean,0.5141557455062866,1.8803234100341797,1,1
rq5RDUm2Hnk_1_s1_f1_0462.npz,Euclidean,euclidean,0.5158027350902558,0.36616040468215943,5,5
rq5RDUm2Hnk_1_s1_f2_0463.npz,Euclidean,euclidean,0.5042999267578125,0.38157219886779786,5,5
rq5RDUm2Hnk_1_s1_f3_0464.npz,Euclidean,euclidean,0.528308242559433,0.33422838151454926,6,6
rq5RDUm2Hnk_1_s1_f4_0465.npz,Euclidean,euclidean,0.532099150121212,0.1417227995892366,12,12
rq5RDUm2Hnk_1_s2_f0_0466.npz,Euclidean,euclidean,0.4961780868470669,0.1141419243067503,16,16
rq5RDUm2Hnk_1_s2_f1_0467.npz,Euclidean,euclidean,0.46119894479450424,0.10147852960385774,19,19
rq5RDUm2Hnk_1_s2_f2_0468.npz,Euclidean,euclidean,0.44613139263608237,0.08693450079722838,22,22
rq5RDUm2Hnk_1_s2_f3_0469.npz,Euclidean,euclidean,0.445147804915905,0.1241230214945972,16,16
rq5RDUm2Hnk_1_s2_f4_0470.npz,Euclidean,euclidean,0.45909296189035687,0.12240564397403172,14,14
s6dj_CqT0Mk_0_s0_f0_0471.npz,Euclidean,euclidean,0.5203592777252197,2.313593864440918,1,1
s6dj_CqT0Mk_0_s0_f1_0472.npz,Euclidean,euclidean,0.5138664245605469,1.9548804759979248,1,1
s6dj_CqT0Mk_0_s0_f2_0473.npz,Euclidean,euclidean,0.4706908166408539,2.2018449306488037,1,1
s6dj_CqT0Mk_0_s1_f0_0474.npz,Euclidean,euclidean,0.4587669223546982,0.37368494272232056,6,6
s6dj_CqT0Mk_0_s1_f1_0475.npz,Euclidean,euclidean,0.5071001350879669,0.3643876512845357,6,6
s6dj_CqT0Mk_0_s1_f2_0476.npz,Euclidean,euclidean,0.5794022977352142,0.5557398498058319,4,4
s6dj_CqT0Mk_0_s1_f3_0477.npz,Euclidean,euclidean,0.5589517056941986,0.27806730940937996,8,8
s6dj_CqT0Mk_0_s1_f4_0478.npz,Euclidean,euclidean,0.4959135353565216,0.3702986886103948,6,6
s6dj_CqT0Mk_0_s2_f0_0479.npz,Euclidean,euclidean,0.4085730579164293,0.12378325892819299,18,18
s6dj_CqT0Mk_0_s2_f1_0480.npz,Euclidean,euclidean,0.37262783059850335,0.14531330671161413,16,16
s6dj_CqT0Mk_0_s2_f2_0481.npz,Euclidean,euclidean,0.4053299752148715,0.10259302671660077,22,22
s6dj_CqT0Mk_0_s2_f3_0482.npz,Euclidean,euclidean,0.3571398202329874,0.14634718466550112,16,16
s6dj_CqT0Mk_0_s2_f4_0483.npz,Euclidean,euclidean,0.43590590233604115,0.09132631837079923,24,24
s6dj_CqT0Mk_1_s0_f0_0484.npz,Euclidean,euclidean,0.4888753294944763,2.0800998210906982,1,1
s6dj_CqT0Mk_1_s0_f2_0485.npz,Euclidean,euclidean,0.4447185695171356,2.2450060844421387,1,1
s6dj_CqT0Mk_1_s0_f4_0486.npz,Euclidean,euclidean,0.3898809850215912,2.1729254722595215,1,1
s6dj_CqT0Mk_1_s1_f0_0487.npz,Euclidean,euclidean,0.5538904418547949,0.3557734290758769,6,6
s6dj_CqT0Mk_1_s1_f1_0488.npz,Euclidean,euclidean,0.5793799161911011,0.5259268134832382,4,4
s6dj_CqT0Mk_1_s1_f2_0489.npz,Euclidean,euclidean,0.6133460700511932,0.5436114370822906,4,4
s6dj_CqT0Mk_1_s1_f3_0490.npz,Euclidean,euclidean,0.6102783878644308,0.36023586491743725,6,6
s6dj_CqT0Mk_1_s1_f4_0491.npz,Euclidean,euclidean,0.49601253867149353,0.5553270578384399,4,4
s6dj_CqT0Mk_1_s2_f0_0492.npz,Euclidean,euclidean,0.4149647239181731,0.12136959450112449,18,18
s6dj_CqT0Mk_1_s2_f1_0493.npz,Euclidean,euclidean,0.4069031889622028,0.17204280082996076,13,13
s6dj_CqT0Mk_1_s2_f2_0494.npz,Euclidean,euclidean,0.39701790157705547,0.11567251347005367,20,20
s6dj_CqT0Mk_1_s2_f3_0495.npz,Euclidean,euclidean,0.3861081843574842,0.07595767950018247,30,30
s6dj_CqT0Mk_1_s2_f4_0496.npz,Euclidean,euclidean,0.42544742717462425,0.129634328186512,17,17
u4v75o5WxYw_7_s0_f2_0519.npz,Euclidean,euclidean,0.374317467212677,1.5810126066207886,1,1
u4v75o5WxYw_7_s0_f3_0520.npz,Euclidean,euclidean,0.01474048662930727,3.49875545501709,1,1
u4v75o5WxYw_7_s0_f4_0521.npz,Euclidean,euclidean,0.45286084711551666,0.8054702877998352,2,2
u4v75o5WxYw_7_s1_f0_0522.npz,Euclidean,euclidean,0.49541372060775757,0.26228950917720795,6,6
u4v75o5WxYw_7_s1_f1_0523.npz,Euclidean,euclidean,0.49958348274230957,0.25988921771446866,6,6
u4v75o5WxYw_7_s1_f2_0524.npz,Euclidean,euclidean,0.5073492626349131,0.2710958967606227,6,6
u4v75o5WxYw_7_s1_f3_0525.npz,Euclidean,euclidean,0.4325907602906227,0.22583670169115067,8,8
u4v75o5WxYw_7_s1_f4_0526.npz,Euclidean,euclidean,0.49843183904886246,0.20923623256385326,8,8
u4v75o5WxYw_7_s2_f0_0527.npz,Euclidean,euclidean,0.39481447554296917,0.099245419104894,18,18
u4v75o5WxYw_7_s2_f1_0528.npz,Euclidean,euclidean,0.43804264281477245,0.12267148973686355,14,14
u4v75o5WxYw_7_s2_f2_0529.npz,Euclidean,euclidean,0.48949241638183594,0.09003390685508125,19,19
u4v75o5WxYw_7_s2_f3_0530.npz,Euclidean,euclidean,0.43400780856609344,0.09377073869109154,18,18
u4v75o5WxYw_7_s2_f4_0531.npz,Euclidean,euclidean,0.4457350205630064,0.105214714538306,16,16
uCK7Gok3u0U_5_s0_f0_0532.npz,Euclidean,euclidean,0.5734317898750305,0.9241845011711121,2,2
uCK7Gok3u0U_5_s0_f1_0533.npz,Euclidean,euclidean,0.5878410041332245,0.911166787147522,2,2
uCK7Gok3u0U_5_s0_f2_0534.npz,Euclidean,euclidean,0.5821415781974792,0.9120294451713562,2,2
uCK7Gok3u0U_5_s0_f3_0535.npz,Euclidean,euclidean,0.5281099677085876,0.46357841044664383,4,4
uCK7Gok3u0U_5_s0_f4_0536.npz,Euclidean,euclidean,0.4892605245113373,0.4834323078393936,4,4
uCK7Gok3u0U_5_s1_f1_0537.npz,Euclidean,euclidean,0.6511045098304749,1.8505189418792725,1,1
uCK7Gok3u0U_5_s1_f4_0538.npz,Euclidean,euclidean,0.4357767105102539,1.910811424255371,1,1
uCK7Gok3u0U_5_s2_f0_0539.npz,Euclidean,euclidean,0.48729654754463,0.10341023379250576,19,19
uCK7Gok3u0U_5_s2_f1_0540.npz,Euclidean,euclidean,0.5040148064494133,0.09651023969054222,20,20
uCK7Gok3u0U_5_s2_f2_0541.npz,Euclidean,euclidean,0.4936264847454272,0.10156519397308952,19,19
uCK7Gok3u0U_5_s2_f3_0542.npz,Euclidean,euclidean,0.4981983264287313,0.1312555968761444,15,15
uCK7Gok3u0U_5_s2_f4_0543.npz,Euclidean,euclidean,0.460464533418417,0.12429908383637667,16,16
xGeqjlPz4kw_4_s0_f0_0618.npz,Euclidean,euclidean,0.5681063731511434,0.6504269242286682,3,3
xGeqjlPz4kw_4_s0_f1_0619.npz,Euclidean,euclidean,0.6023698449134827,0.9638015627861023,2,2
xGeqjlPz4kw_4_s0_f2_0620.npz,Euclidean,euclidean,0.5516420602798462,2.007002115249634,1,1
xGeqjlPz4kw_4_s0_f3_0621.npz,Euclidean,euclidean,0.6102749228477478,0.3908181548118591,5,5
xGeqjlPz4kw_4_s0_f4_0622.npz,Euclidean,euclidean,0.6049909591674805,0.6552763183911642,3,3
xGeqjlPz4kw_4_s1_f0_0623.npz,Euclidean,euclidean,0.45168203860521317,0.45314402133226395,4,4
xGeqjlPz4kw_4_s1_f1_0624.npz,Euclidean,euclidean,0.5181353432791573,0.2664114981889725,7,7
xGeqjlPz4kw_4_s1_f2_0625.npz,Euclidean,euclidean,0.4943687617778778,0.6148009101549784,3,3
xGeqjlPz4kw_4_s1_f3_0626.npz,Euclidean,euclidean,0.49205215771993,0.31750980019569397,6,6
xGeqjlPz4kw_4_s1_f4_0627.npz,Euclidean,euclidean,0.47277428954839706,0.46773703396320343,4,4
xGeqjlPz4kw_4_s2_f0_0628.npz,Euclidean,euclidean,0.3939470847447713,0.130753663678964,15,15
xGeqjlPz4kw_4_s2_f1_0629.npz,Euclidean,euclidean,0.4107644945383072,0.20175067484378814,10,10
xGeqjlPz4kw_4_s2_f2_0630.npz,Euclidean,euclidean,0.4033890783786774,0.19493821412324905,10,10
xGeqjlPz4kw_4_s2_f3_0631.npz,Euclidean,euclidean,0.4262307418717278,0.21694745951228672,9,9
xGeqjlPz4kw_4_s2_f4_0632.npz,Euclidean,euclidean,0.3813080925207872,0.14545484231068537,13,13
xLXcCv45AYg_22_s0_f0_0633.npz,Euclidean,euclidean,0.791958212852478,1.8606024980545044,1,1
xLXcCv45AYg_22_s1_f0_0634.npz,Euclidean,euclidean,0.6815186738967896,0.9367742836475372,2,2
xLXcCv45AYg_22_s1_f1_0635.npz,Euclidean,euclidean,0.6807153075933456,0.5075861513614655,4,4
xLXcCv45AYg_22_s1_f2_0636.npz,Euclidean,euclidean,0.638354130089283,0.5137270390987396,4,4
xLXcCv45AYg_22_s1_f3_0637.npz,Euclidean,euclidean,0.751982718706131,1.0353740453720093,2,2
xLXcCv45AYg_22_s1_f4_0638.npz,Euclidean,euclidean,0.7533601224422455,0.7757850289344788,2,2
xLXcCv45AYg_22_s2_f0_0639.npz,Euclidean,euclidean,0.5763730009396871,0.34851090610027313,6,6
xLXcCv45AYg_22_s2_f1_0640.npz,Euclidean,euclidean,0.5063400098255703,0.3113499624388559,7,7
xLXcCv45AYg_22_s2_f2_0641.npz,Euclidean,euclidean,0.4386280309408903,0.13771988032385707,16,16
xLXcCv45AYg_22_s2_f3_0642.npz,Euclidean,euclidean,0.46013781279325483,0.246646948158741,10,10
xLXcCv45AYg_22_s2_f4_0643.npz,Euclidean,euclidean,0.6212543000777563,0.2860593944787979,6,6
x_w-93ctLN0_2_s0_f0_0607.npz,Euclidean,euclidean,0.17135144770145416,3.1781599521636963,1,1
x_w-93ctLN0_2_s0_f1_0608.npz,Euclidean,euclidean,0.5365163683891296,1.8345253467559814,1,1
x_w-93ctLN0_2_s0_f3_0609.npz,Euclidean,euclidean,0.5630718469619751,1.6322284936904907,1,1
x_w-93ctLN0_2_s1_f0_0610.npz,Euclidean,euclidean,0.4178007934242487,0.2672700136899948,8,8
x_w-93ctLN0_2_s1_f1_0611.npz,Euclidean,euclidean,0.4868605434894562,0.6479915380477905,3,3
x_w-93ctLN0_2_s1_f3_0612.npz,Euclidean,euclidean,0.47937215864658356,0.8108766674995422,2,2
x_w-93ctLN0_2_s1_f4_0613.npz,Euclidean,euclidean,0.42002608585688805,0.23349209957652622,9,9
x_w-93ctLN0_2_s2_f0_0614.npz,Euclidean,euclidean,0.32791267142251684,0.08147110555458952,27,27
x_w-93ctLN0_2_s2_f1_0615.npz,Euclidean,euclidean,0.41035550892353057,0.08446601897478104,25,25
x_w-93ctLN0_2_s2_f3_0616.npz,Euclidean,euclidean,0.3877173513174057,0.08699759711389957,23,23
x_w-93ctLN0_2_s2_f4_0617.npz,Euclidean,euclidean,0.404566153883934,0.10823963127202457,18,18
xv7eM6-UmkY_14_s0_f0_0644.npz,Euclidean,euclidean,0.47869402170181274,1.6605634689331055,1,1
xv7eM6-UmkY_14_s0_f1_0645.npz,Euclidean,euclidean,0.4431327134370804,1.0903843641281128,2,2
xv7eM6-UmkY_14_s0_f2_0646.npz,Euclidean,euclidean,0.4078241288661957,1.2092372179031372,2,2
xv7eM6-UmkY_14_s0_f3_0647.npz,Euclidean,euclidean,0.5019660989443461,0.5844489932060242,3,3
xv7eM6-UmkY_14_s0_f4_0648.npz,Euclidean,euclidean,0.4727577269077301,2.1315879821777344,1,1
xv7eM6-UmkY_14_s1_f0_0649.npz,Euclidean,euclidean,0.4968166708946228,0.3365475058555603,5,5
xv7eM6-UmkY_14_s1_f1_0650.npz,Euclidean,euclidean,0.43773964047431946,0.5112558826804161,4,4
xv7eM6-UmkY_14_s1_f2_0651.npz,Euclidean,euclidean,0.3818981995185216,0.37284132838249207,6,6
xv7eM6-UmkY_14_s1_f3_0652.npz,Euclidean,euclidean,0.4460337167339666,0.14391383528709412,14,14
xv7eM6-UmkY_14_s1_f4_0653.npz,Euclidean,euclidean,0.45126285403966904,0.5352669805288315,4,4
xv7eM6-UmkY_14_s2_f0_0654.npz,Euclidean,euclidean,0.2816855375371549,0.10147065831267316,23,23
xv7eM6-UmkY_14_s2_f1_0655.npz,Euclidean,euclidean,0.29015187953793725,0.04947595237645992,43,43
xv7eM6-UmkY_14_s2_f2_0656.npz,Euclidean,euclidean,0.2784714808930521,0.09850321094626965,23,23
xv7eM6-UmkY_14_s2_f3_0657.npz,Euclidean,euclidean,0.2753933178397214,0.05379069442065751,41,41
xv7eM6-UmkY_14_s2_f4_0658.npz,Euclidean,euclidean,0.3240595245733857,0.08609430119395256,24,24
0WxgIKuetYI_0_s0_f0_0044.npz,Hybrid\nEuc.+HARD,hybrid,0.03469126671552658,3.173510789871216,1,1
0WxgIKuetYI_0_s0_f2_0045.npz,Hybrid\nEuc.+HARD,hybrid,0.2743135094642639,4.38046932220459,1,1
0WxgIKuetYI_0_s0_f4_0046.npz,Hybrid\nEuc.+HARD,hybrid,0.3121912479400635,4.524186134338379,1,1
0WxgIKuetYI_0_s1_f0_0047.npz,Hybrid\nEuc.+HARD,hybrid,0.15349801257252693,1.1871775388717651,2,2
0WxgIKuetYI_0_s1_f1_0048.npz,Hybrid\nEuc.+HARD,hybrid,0.08196079730987549,2.316452741622925,1,1
0WxgIKuetYI_0_s1_f2_0049.npz,Hybrid\nEuc.+HARD,hybrid,0.16149762645363808,1.2973453402519226,2,2
0WxgIKuetYI_0_s1_f3_0050.npz,Hybrid\nEuc.+HARD,hybrid,0.07356815288464229,0.8788766264915466,3,3
0WxgIKuetYI_0_s1_f4_0051.npz,Hybrid\nEuc.+HARD,hybrid,0.1122960311671098,0.8447308540344238,3,3
0WxgIKuetYI_0_s2_f0_0052.npz,Hybrid\nEuc.+HARD,hybrid,0.06816721282278498,0.21119936803976694,15,15
0WxgIKuetYI_0_s2_f1_0053.npz,Hybrid\nEuc.+HARD,hybrid,0.046406809519976375,0.29055802524089813,10,10
0WxgIKuetYI_0_s2_f2_0054.npz,Hybrid\nEuc.+HARD,hybrid,0.056739308033138515,0.341528108716011,10,10
0WxgIKuetYI_0_s2_f3_0055.npz,Hybrid\nEuc.+HARD,hybrid,0.054478971202942456,0.27756904336539184,11,11
0WxgIKuetYI_0_s2_f4_0056.npz,Hybrid\nEuc.+HARD,hybrid,0.03758282610215247,0.40181829200850594,9,9
0bzkGQLy7b4_2_s0_f0_0012.npz,Hybrid\nEuc.+HARD,hybrid,0.3618267625570297,1.0173075795173645,2,2
0bzkGQLy7b4_2_s0_f1_0013.npz,Hybrid\nEuc.+HARD,hybrid,0.1251904856413603,0.44736744165420533,5,5
0bzkGQLy7b4_2_s0_f2_0014.npz,Hybrid\nEuc.+HARD,hybrid,0.1637835850318273,0.9605441093444824,3,3
0bzkGQLy7b4_2_s0_f3_0015.npz,Hybrid\nEuc.+HARD,hybrid,0.1373593583703041,0.8218908309936523,3,3
0bzkGQLy7b4_2_s0_f4_0016.npz,Hybrid\nEuc.+HARD,hybrid,0.21523328498005867,0.5282372385263443,4,4
0bzkGQLy7b4_2_s1_f0_0017.npz,Hybrid\nEuc.+HARD,hybrid,0.12619928471170938,0.1831895995598573,13,13
0bzkGQLy7b4_2_s1_f1_0018.npz,Hybrid\nEuc.+HARD,hybrid,0.10870469808578491,0.42735679149627687,5,5
0bzkGQLy7b4_2_s1_f2_0019.npz,Hybrid\nEuc.+HARD,hybrid,0.14421855984255672,0.3218959551304579,8,8
0bzkGQLy7b4_2_s1_f3_0020.npz,Hybrid\nEuc.+HARD,hybrid,0.11129575781524181,0.3078484106808901,8,8
0bzkGQLy7b4_2_s1_f4_0021.npz,Hybrid\nEuc.+HARD,hybrid,0.1250795353617933,0.28846892217795056,9,9
0bzkGQLy7b4_2_s2_f0_0022.npz,Hybrid\nEuc.+HARD,hybrid,0.12741635409551427,0.17247556346027473,19,19
0bzkGQLy7b4_2_s2_f1_0023.npz,Hybrid\nEuc.+HARD,hybrid,0.1752581314649433,0.08242420786443878,34,34
0bzkGQLy7b4_2_s2_f2_0024.npz,Hybrid\nEuc.+HARD,hybrid,0.18817194271832705,0.10312874557880256,26,26
0bzkGQLy7b4_2_s2_f3_0025.npz,Hybrid\nEuc.+HARD,hybrid,0.10753659191059656,0.09910940789970858,29,29
0bzkGQLy7b4_2_s2_f4_0026.npz,Hybrid\nEuc.+HARD,hybrid,0.09686501379366275,0.10639650623003642,27,27
0mqckt2Uca8_0_s1_f3_0027.npz,Hybrid\nEuc.+HARD,hybrid,0.04335680603981018,4.224429607391357,1,1
0mqckt2Uca8_0_s1_f4_0028.npz,Hybrid\nEuc.+HARD,hybrid,0.04827607423067093,3.547142744064331,1,1
0mqckt2Uca8_0_s2_f3_0029.npz,Hybrid\nEuc.+HARD,hybrid,0.11847602079312007,0.9357780615488688,3,3
0mqckt2Uca8_0_s2_f4_0030.npz,Hybrid\nEuc.+HARD,hybrid,0.13614540323615074,0.8898768484592438,5,5
